time,sym,bid,ask
2016-04-10T21:16:39.145000,EURUSD,1.140969992,1.141080022
2016-04-10T21:16:59.829000,EURUSD,1.140900016,1.141080022
2016-04-10T21:17:01.829000,EURUSD,1.140900016,1.141080022
2016-04-10T21:17:16.039000,EURUSD,1.141000032,1.141190052
2016-04-10T21:17:23.485000,EURUSD,1.140140057,1.140599966
2016-04-10T21:17:59.811000,EURUSD,1.140679955,1.140840054
2016-04-10T21:18:00.032000,EURUSD,1.140679955,1.140840054
2016-04-10T21:18:20.635000,EURUSD,1.140810013,1.141090035
2016-04-10T21:18:54.405000,EURUSD,1.140619993,1.140789986
2016-04-10T21:18:59.676000,EURUSD,1.14064002,1.140900016
2016-04-10T21:19:03.034000,EURUSD,1.140669942,1.140900016
2016-04-10T21:19:32.210000,EURUSD,1.140589952,1.140769958
2016-04-10T21:19:58.733000,EURUSD,1.140750051,1.140920043
2016-04-10T21:20:01.136000,EURUSD,1.140750051,1.140920043
2016-04-10T21:20:35.835000,EURUSD,1.140699983,1.140900016
2016-04-10T21:20:59.833000,EURUSD,1.140740037,1.140939951
2016-04-10T21:21:02.310000,EURUSD,1.14072001,1.140920043
2016-04-10T21:21:45.212000,EURUSD,1.140699983,1.140920043
2016-04-10T21:21:57.496000,EURUSD,1.140900016,1.141199946
2016-04-10T21:22:05.664000,EURUSD,1.140900016,1.141199946
2016-04-10T21:22:45.905000,EURUSD,1.140789986,1.140969992
2016-04-10T21:22:59.705000,EURUSD,1.140939951,1.141160011
2016-04-10T21:22:59.754000,EURUSD,1.140820026,1.140990019
2016-04-10T21:23:00.232000,EURUSD,1.140820026,1.140990019
2016-04-10T21:23:03.741000,EURUSD,1.140820026,1.140990019
2016-04-10T21:23:53.342000,EURUSD,1.140849948,1.141010046
2016-04-10T21:24:00.200000,EURUSD,1.140849948,1.141010046
2016-04-10T21:24:00.443000,EURUSD,1.140849948,1.141010046
2016-04-10T21:24:11.349000,EURUSD,1.141250014,1.141499996
2016-04-10T21:24:57.651000,EURUSD,1.14102006,1.141240001
2016-04-10T21:25:00.510000,EURUSD,1.14102006,1.141240001
2016-04-10T21:25:25.311000,EURUSD,1.141000032,1.141199946
2016-04-10T21:25:25.313000,EURUSD,1.141049981,1.141260028
2016-04-10T21:25:56.848000,EURUSD,1.141010046,1.141229987
2016-04-10T21:26:18.017000,EURUSD,1.141039968,1.141229987
2016-04-10T21:26:40.784000,EURUSD,1.141039968,1.141229987
2016-04-10T21:26:43.280000,EURUSD,1.140910029,1.141129971
2016-04-10T21:26:59.644000,EURUSD,1.140959978,1.141199946
2016-04-10T21:27:05.342000,EURUSD,1.140959978,1.141199946
2016-04-10T21:27:29.343000,EURUSD,1.140959978,1.141199946
2016-04-10T21:27:59.317000,EURUSD,1.140959978,1.141229987
2016-04-10T21:28:11.642000,EURUSD,1.140959978,1.141229987
2016-04-10T21:28:14.407000,EURUSD,1.140959978,1.141229987
2016-04-10T21:28:44.408000,EURUSD,1.140930057,1.141139984
2016-04-10T21:28:58.742000,EURUSD,1.140930057,1.141180038
2016-04-10T21:29:06.054000,EURUSD,1.140930057,1.141190052
2016-04-10T21:29:53.343000,EURUSD,1.140930057,1.141199946
2016-04-10T21:29:59.642000,EURUSD,1.140930057,1.141190052
2016-04-10T21:30:00.109000,EURUSD,1.140930057,1.141190052
2016-04-10T21:30:00.111000,EURUSD,1.140930057,1.141190052
2016-04-10T21:30:03.703000,EURUSD,1.140859962,1.141190052
2016-04-10T21:30:59.336000,EURUSD,1.140910029,1.141199946
2016-04-10T21:31:04.589000,EURUSD,1.140910029,1.141199946
2016-04-10T21:31:36.842000,EURUSD,1.140910029,1.141199946
2016-04-10T21:31:37.922000,EURUSD,1.140910029,1.14120996
2016-04-10T21:32:01.742000,EURUSD,1.140910029,1.14120996
2016-04-10T21:32:49.384000,EURUSD,1.140910029,1.14120996
2016-04-10T21:33:02.642000,EURUSD,1.140910029,1.14120996
2016-04-10T21:33:30.542000,EURUSD,1.140910029,1.14120996
2016-04-10T21:34:02.650000,EURUSD,1.140910029,1.14120996
2016-04-10T21:34:12.934000,EURUSD,1.140910029,1.14120996
2016-04-10T21:34:58.013000,EURUSD,1.140890002,1.14120996
2016-04-10T21:35:00.021000,EURUSD,1.140890002,1.14120996
2016-04-10T21:35:12.088000,EURUSD,1.140890002,1.14120996
2016-04-10T21:35:53.344000,EURUSD,1.140910029,1.141229987
2016-04-10T21:36:04.364000,EURUSD,1.140910029,1.141229987
2016-04-10T21:36:54.102000,EURUSD,1.140939951,1.141229987
2016-04-10T21:36:54.207000,EURUSD,1.140910029,1.141229987
2016-04-10T21:37:02.189000,EURUSD,1.140910029,1.141229987
2016-04-10T21:37:02.616000,EURUSD,1.140910029,1.141229987
2016-04-10T21:37:59.643000,EURUSD,1.140849948,1.141129971
2016-04-10T21:38:09.403000,EURUSD,1.140849948,1.141129971
2016-04-10T21:38:09.409000,EURUSD,1.140849948,1.141129971
2016-04-10T21:38:19.932000,EURUSD,1.140910029,1.141170025
2016-04-10T21:38:50.012000,EURUSD,1.140890002,1.141170025
2016-04-10T21:39:04.674000,EURUSD,1.140890002,1.141170025
2016-04-10T21:39:16.139000,EURUSD,1.140890002,1.141170025
2016-04-10T21:39:47.133000,EURUSD,1.140799999,1.141039968
2016-04-10T21:39:58.743000,EURUSD,1.140820026,1.141059995
2016-04-10T21:40:01.132000,EURUSD,1.140820026,1.141059995
2016-04-10T21:40:23.575000,EURUSD,1.140900016,1.141100049
2016-04-10T21:40:55.403000,EURUSD,1.140740037,1.141000032
2016-04-10T21:40:59.786000,EURUSD,1.140799999,1.141010046
2016-04-10T21:41:00.981000,EURUSD,1.140779972,1.141010046
2016-04-10T21:41:43.956000,EURUSD,1.140779972,1.141010046
2016-04-10T21:42:08.340000,EURUSD,1.140779972,1.141010046
2016-04-10T21:42:30.022000,EURUSD,1.140779972,1.141010046
2016-04-10T21:42:47.040000,EURUSD,1.140759945,1.141010046
2016-04-10T21:43:05.643000,EURUSD,1.140759945,1.141010046
2016-04-10T21:43:05.644000,EURUSD,1.140759945,1.141010046
2016-04-10T21:43:53.642000,EURUSD,1.140759945,1.14102006
2016-04-10T21:44:00.018000,EURUSD,1.140759945,1.14102006
2016-04-10T21:44:22.810000,EURUSD,1.140709996,1.140939951
2016-04-10T21:44:59.643000,EURUSD,1.140799999,1.14102006
2016-04-10T21:45:03.731000,EURUSD,1.140799999,1.14102006
2016-04-10T21:45:51.951000,EURUSD,1.140779972,1.141000032
2016-04-10T21:45:55.889000,EURUSD,1.140820026,1.14102006
2016-04-10T21:45:59.606000,EURUSD,1.140810013,1.14102006
2016-04-10T21:46:00.669000,EURUSD,1.140810013,1.141039968
2016-04-10T21:46:02.683000,EURUSD,1.140810013,1.141039968
2016-04-10T21:46:43.407000,EURUSD,1.140519977,1.140650034
2016-04-10T21:46:58.018000,EURUSD,1.140570045,1.140810013
2016-04-10T21:47:01.431000,EURUSD,1.140570045,1.140810013
2016-04-10T21:47:52.145000,EURUSD,1.140570045,1.140810013
2016-04-10T21:48:00.884000,EURUSD,1.140570045,1.140810013
2016-04-10T21:48:06.543000,EURUSD,1.140519977,1.140769958
2016-04-10T21:48:56.853000,EURUSD,1.14060998,1.14083004
2016-04-10T21:48:58.597000,EURUSD,1.140599966,1.14083004
2016-04-10T21:49:00.242000,EURUSD,1.140599966,1.14083004
2016-04-10T21:49:17.614000,EURUSD,1.140599966,1.14083004
2016-04-10T21:49:37.922000,EURUSD,1.140599966,1.140810013
2016-04-10T21:49:58.532000,EURUSD,1.140599966,1.140820026
2016-04-10T21:50:03.148000,EURUSD,1.140599966,1.140820026
2016-04-10T21:50:09.935000,EURUSD,1.140599966,1.140810013
2016-04-10T21:50:53.043000,EURUSD,1.140650034,1.140840054
2016-04-10T21:51:03.842000,EURUSD,1.140650034,1.140840054
2016-04-10T21:51:09.705000,EURUSD,1.140630007,1.140840054
2016-04-10T21:51:58.758000,EURUSD,1.140669942,1.140910029
2016-04-10T21:52:06.422000,EURUSD,1.140669942,1.140910029
2016-04-10T21:52:49.609000,EURUSD,1.14072001,1.140930057
2016-04-10T21:52:58.140000,EURUSD,1.140660048,1.140910029
2016-04-10T21:52:58.769000,EURUSD,1.140679955,1.140910029
2016-04-10T21:53:00.458000,EURUSD,1.140679955,1.140910029
2016-04-10T21:53:10.254000,EURUSD,1.140730023,1.140949965
2016-04-10T21:53:56.932000,EURUSD,1.140660048,1.140890002
2016-04-10T21:53:58.457000,EURUSD,1.140669942,1.140890002
2016-04-10T21:54:00.607000,EURUSD,1.140669942,1.140890002
2016-04-10T21:54:50.035000,EURUSD,1.140699983,1.140890002
2016-04-10T21:54:59.072000,EURUSD,1.140669942,1.140849948
2016-04-10T21:55:02.477000,EURUSD,1.140679955,1.140849948
2016-04-10T21:55:22.198000,EURUSD,1.140689969,1.140879989
2016-04-10T21:55:36.122000,EURUSD,1.140660048,1.140849948
2016-04-10T21:55:55.442000,EURUSD,1.140679955,1.140869975
2016-04-10T21:56:06.842000,EURUSD,1.140679955,1.140869975
2016-04-10T21:56:28.509000,EURUSD,1.140679955,1.140869975
2016-04-10T21:56:36.110000,EURUSD,1.140660048,1.140840054
2016-04-10T21:56:55.248000,EURUSD,1.140669942,1.140859962
2016-04-10T21:57:00.283000,EURUSD,1.140679955,1.140859962
2016-04-10T21:57:22.114000,EURUSD,1.140699983,1.140890002
2016-04-10T21:57:42.043000,EURUSD,1.140650034,1.140820026
2016-04-10T21:57:57.923000,EURUSD,1.140660048,1.140840054
2016-04-10T21:58:00.702000,EURUSD,1.140660048,1.140849948
2016-04-10T21:58:09.506000,EURUSD,1.140630007,1.14083004
2016-04-10T21:58:13.023000,EURUSD,1.140740037,1.140939951
2016-04-10T21:58:59.835000,EURUSD,1.140709996,1.140920043
2016-04-10T21:59:04.431000,EURUSD,1.140709996,1.140920043
2016-04-10T21:59:11.092000,EURUSD,1.140759945,1.140959978
2016-04-10T21:59:58.265000,EURUSD,1.140589952,1.140789986
2016-04-10T22:00:00.012000,EURUSD,1.140589952,1.140789986
2016-04-10T22:00:00.476000,EURUSD,1.140630007,1.140810013
2016-04-10T22:00:24.193000,EURUSD,1.140239954,1.140470028
2016-04-10T22:00:59.778000,EURUSD,1.140409946,1.14060998
2016-04-10T22:01:00.974000,EURUSD,1.140409946,1.14060998
2016-04-10T22:01:07.406000,EURUSD,1.140540004,1.140669942
2016-04-10T22:01:54.379000,EURUSD,1.140349984,1.140550017
2016-04-10T22:01:59.910000,EURUSD,1.140380025,1.140580058
2016-04-10T22:02:00.352000,EURUSD,1.140380025,1.140580058
2016-04-10T22:02:14.824000,EURUSD,1.140300035,1.140499949
2016-04-10T22:02:36.216000,EURUSD,1.140480042,1.140660048
2016-04-10T22:02:59.833000,EURUSD,1.140480042,1.140619993
2016-04-10T22:03:00.012000,EURUSD,1.140480042,1.14060998
2016-04-10T22:03:44.449000,EURUSD,1.140480042,1.140630007
2016-04-10T22:03:54.328000,EURUSD,1.140409946,1.140499949
2016-04-10T22:03:59.560000,EURUSD,1.140409946,1.140540004
2016-04-10T22:04:00.042000,EURUSD,1.140409946,1.140540004
2016-04-10T22:04:02.334000,EURUSD,1.140409946,1.140540004
2016-04-10T22:04:59.698000,EURUSD,1.140550017,1.14072001
2016-04-10T22:04:59.869000,EURUSD,1.140519977,1.140709996
2016-04-10T22:05:00.017000,EURUSD,1.140519977,1.140709996
2016-04-10T22:05:08.709000,EURUSD,1.140509963,1.140699983
2016-04-10T22:05:59.918000,EURUSD,1.14064002,1.140840054
2016-04-10T22:06:00.019000,EURUSD,1.14064002,1.140840054
2016-04-10T22:06:02.568000,EURUSD,1.140799999,1.140949965
2016-04-10T22:06:17.403000,EURUSD,1.140490055,1.140689969
2016-04-10T22:06:59.042000,EURUSD,1.140560031,1.140750051
2016-04-10T22:07:02.576000,EURUSD,1.140560031,1.140750051
2016-04-10T22:07:47.805000,EURUSD,1.14060998,1.140750051
2016-04-10T22:07:53.946000,EURUSD,1.140560031,1.140740037
2016-04-10T22:07:59.243000,EURUSD,1.140560031,1.140750051
2016-04-10T22:08:01.503000,EURUSD,1.140560031,1.140750051
2016-04-10T22:08:19.316000,EURUSD,1.140560031,1.140750051
2016-04-10T22:08:56.630000,EURUSD,1.140779972,1.140980005
2016-04-10T22:08:59.977000,EURUSD,1.140759945,1.140949965
2016-04-10T22:09:00.024000,EURUSD,1.140759945,1.140949965
2016-04-10T22:09:25.196000,EURUSD,1.140799999,1.141000032
2016-04-10T22:09:59.985000,EURUSD,1.140740037,1.140939951
2016-04-10T22:10:00.165000,EURUSD,1.140740037,1.140939951
2016-04-10T22:10:06.014000,EURUSD,1.140740037,1.140939951
2016-04-10T22:10:30.409000,EURUSD,1.140310049,1.140329957
2016-04-10T22:10:59.933000,EURUSD,1.14064002,1.140669942
2016-04-10T22:11:00.031000,EURUSD,1.14064002,1.140669942
2016-04-10T22:11:11.803000,EURUSD,1.140580058,1.140669942
2016-04-10T22:11:50.912000,EURUSD,1.140810013,1.140959978
2016-04-10T22:11:59.982000,EURUSD,1.140759945,1.140869975
2016-04-10T22:12:00.006000,EURUSD,1.140759945,1.140869975
2016-04-10T22:12:00.191000,EURUSD,1.140789986,1.140900016
2016-04-10T22:12:38.515000,EURUSD,1.140390038,1.140560031
2016-04-10T22:12:59.889000,EURUSD,1.140519977,1.140669942
2016-04-10T22:13:00.487000,EURUSD,1.140519977,1.140669942
2016-04-10T22:13:18.354000,EURUSD,1.140540004,1.140709996
2016-04-10T22:13:35.630000,EURUSD,1.140460014,1.140630007
2016-04-10T22:13:59.889000,EURUSD,1.140470028,1.140630007
2016-04-10T22:14:00.019000,EURUSD,1.140470028,1.140630007
2016-04-10T22:14:04.266000,EURUSD,1.140470028,1.140630007
2016-04-10T22:14:56.013000,EURUSD,1.140570045,1.140689969
2016-04-10T22:15:00.054000,EURUSD,1.140570045,1.140689969
2016-04-10T22:15:00.054000,EURUSD,1.140570045,1.140689969
2016-04-10T22:15:59.750000,EURUSD,1.140599966,1.140709996
2016-04-10T22:16:00.012000,EURUSD,1.140599966,1.140709996
2016-04-10T22:16:11.576000,EURUSD,1.14060998,1.14072001
2016-04-10T22:16:58.658000,EURUSD,1.140580058,1.140689969
2016-04-10T22:17:00.635000,EURUSD,1.140580058,1.140689969
2016-04-10T22:17:12.146000,EURUSD,1.140580058,1.140689969
2016-04-10T22:17:22.365000,EURUSD,1.14060998,1.14072001
2016-04-10T22:17:59.906000,EURUSD,1.140599966,1.14072001
2016-04-10T22:18:00.120000,EURUSD,1.140599966,1.14072001
2016-04-10T22:18:14.789000,EURUSD,1.140599966,1.14072001
2016-04-10T22:18:21.603000,EURUSD,1.140580058,1.140689969
2016-04-10T22:18:59.996000,EURUSD,1.140589952,1.140699983
2016-04-10T22:19:00.206000,EURUSD,1.140589952,1.140699983
2016-04-10T22:19:01.866000,EURUSD,1.140589952,1.140699983
2016-04-10T22:19:55.061000,EURUSD,1.140470028,1.140580058
2016-04-10T22:19:59.628000,EURUSD,1.140480042,1.140589952
2016-04-10T22:20:00.685000,EURUSD,1.140480042,1.140589952
2016-04-10T22:20:51.608000,EURUSD,1.140480042,1.140570045
2016-04-10T22:20:59.492000,EURUSD,1.140509963,1.140619993
2016-04-10T22:20:59.939000,EURUSD,1.140490055,1.140599966
2016-04-10T22:21:00.004000,EURUSD,1.140490055,1.140599966
2016-04-10T22:21:29.542000,EURUSD,1.140490055,1.140599966
2016-04-10T22:21:56.328000,EURUSD,1.140509963,1.140619993
2016-04-10T22:21:59.972000,EURUSD,1.140499949,1.14060998
2016-04-10T22:22:00.438000,EURUSD,1.140499949,1.14060998
2016-04-10T22:22:03.620000,EURUSD,1.140499949,1.14060998
2016-04-10T22:22:39.162000,EURUSD,1.140650034,1.140759945
2016-04-10T22:22:53.677000,EURUSD,1.14060998,1.14072001
2016-04-10T22:23:11.167000,EURUSD,1.140599966,1.14072001
2016-04-10T22:23:20.676000,EURUSD,1.140599966,1.14072001
2016-04-10T22:23:34.909000,EURUSD,1.140540004,1.140650034
2016-04-10T22:23:59.877000,EURUSD,1.140550017,1.140660048
2016-04-10T22:24:00.024000,EURUSD,1.140550017,1.140660048
2016-04-10T22:24:18.363000,EURUSD,1.140599966,1.14072001
2016-04-10T22:24:56.224000,EURUSD,1.140550017,1.140660048
2016-04-10T22:24:59.827000,EURUSD,1.140560031,1.140660048
2016-04-10T22:25:00.032000,EURUSD,1.140560031,1.140660048
2016-04-10T22:25:30.061000,EURUSD,1.140560031,1.14064002
2016-04-10T22:25:49.142000,EURUSD,1.140580058,1.140650034
2016-04-10T22:25:59.411000,EURUSD,1.140570045,1.140650034
2016-04-10T22:26:00.092000,EURUSD,1.140570045,1.140650034
2016-04-10T22:26:16.386000,EURUSD,1.140570045,1.140650034
2016-04-10T22:26:52.233000,EURUSD,1.140580058,1.140650034
2016-04-10T22:27:04.669000,EURUSD,1.140580058,1.140650034
2016-04-10T22:27:04.669000,EURUSD,1.140580058,1.140650034
2016-04-10T22:27:24.376000,EURUSD,1.140550017,1.140619993
2016-04-10T22:27:58.828000,EURUSD,1.140560031,1.140630007
2016-04-10T22:28:00.242000,EURUSD,1.140560031,1.140630007
2016-04-10T22:28:13.027000,EURUSD,1.140560031,1.140630007
2016-04-10T22:28:52.720000,EURUSD,1.140570045,1.140660048
2016-04-10T22:29:05.194000,EURUSD,1.140570045,1.140660048
2016-04-10T22:29:20.832000,EURUSD,1.140599966,1.140679955
2016-04-10T22:29:55.533000,EURUSD,1.140550017,1.14064002
2016-04-10T22:30:00.583000,EURUSD,1.140550017,1.14064002
2016-04-10T22:30:59.831000,EURUSD,1.140560031,1.140630007
2016-04-10T22:30:59.960000,EURUSD,1.140560031,1.140660048
2016-04-10T22:31:00.011000,EURUSD,1.140560031,1.140660048
2016-04-10T22:31:00.302000,EURUSD,1.140550017,1.14064002
2016-04-10T22:31:30.242000,EURUSD,1.140580058,1.140689969
2016-04-10T22:31:55.370000,EURUSD,1.140580058,1.140679955
2016-04-10T22:32:00.694000,EURUSD,1.140580058,1.140679955
2016-04-10T22:32:30.305000,EURUSD,1.140550017,1.140630007
2016-04-10T22:32:53.677000,EURUSD,1.14064002,1.140750051
2016-04-10T22:32:59.997000,EURUSD,1.14064002,1.140709996
2016-04-10T22:33:00.004000,EURUSD,1.14064002,1.140709996
2016-04-10T22:33:00.275000,EURUSD,1.140599966,1.140679955
2016-04-10T22:33:59.516000,EURUSD,1.140779972,1.140869975
2016-04-10T22:33:59.994000,EURUSD,1.140750051,1.140840054
2016-04-10T22:34:00.071000,EURUSD,1.140750051,1.140840054
2016-04-10T22:34:13.304000,EURUSD,1.140730023,1.140799999
2016-04-10T22:34:37.317000,EURUSD,1.140840054,1.140939951
2016-04-10T22:34:58.147000,EURUSD,1.14083004,1.140920043
2016-04-10T22:35:00.420000,EURUSD,1.14083004,1.140920043
2016-04-10T22:35:30.572000,EURUSD,1.14083004,1.140900016
2016-04-10T22:35:58.642000,EURUSD,1.14083004,1.140930057
2016-04-10T22:36:03.507000,EURUSD,1.14083004,1.140930057
2016-04-10T22:36:17.056000,EURUSD,1.140849948,1.140949965
2016-04-10T22:36:44.647000,EURUSD,1.14083004,1.140900016
2016-04-10T22:36:58.540000,EURUSD,1.14083004,1.140910029
2016-04-10T22:37:01.232000,EURUSD,1.14083004,1.140910029
2016-04-10T22:37:58.835000,EURUSD,1.140840054,1.140910029
2016-04-10T22:37:59.502000,EURUSD,1.14083004,1.140890002
2016-04-10T22:38:00.226000,EURUSD,1.14083004,1.140890002
2016-04-10T22:38:16.294000,EURUSD,1.140799999,1.140879989
2016-04-10T22:38:48.014000,EURUSD,1.14083004,1.140920043
2016-04-10T22:38:57.325000,EURUSD,1.14083004,1.140910029
2016-04-10T22:39:00.819000,EURUSD,1.14083004,1.140910029
2016-04-10T22:39:57.405000,EURUSD,1.140799999,1.140890002
2016-04-10T22:39:59.146000,EURUSD,1.140879989,1.140959978
2016-04-10T22:39:59.668000,EURUSD,1.140879989,1.140949965
2016-04-10T22:40:00.109000,EURUSD,1.140879989,1.140949965
2016-04-10T22:40:08.409000,EURUSD,1.140879989,1.140959978
2016-04-10T22:40:27.888000,EURUSD,1.140799999,1.140900016
2016-04-10T22:40:58.631000,EURUSD,1.140869975,1.140959978
2016-04-10T22:41:01.120000,EURUSD,1.140869975,1.140959978
2016-04-10T22:41:13.835000,EURUSD,1.140910029,1.140990019
2016-04-10T22:41:47.837000,EURUSD,1.140849948,1.140900016
2016-04-10T22:41:58.847000,EURUSD,1.140849948,1.140930057
2016-04-10T22:42:01.719000,EURUSD,1.140849948,1.140930057
2016-04-10T22:42:02.631000,EURUSD,1.140849948,1.140930057
2016-04-10T22:42:42.713000,EURUSD,1.14041996,1.140509963
2016-04-10T22:42:59.959000,EURUSD,1.14052999,1.14060998
2016-04-10T22:43:00.002000,EURUSD,1.14052999,1.14060998
2016-04-10T22:43:02.956000,EURUSD,1.140499949,1.140580058
2016-04-10T22:43:39.861000,EURUSD,1.140589952,1.140679955
2016-04-10T22:43:57.847000,EURUSD,1.140589952,1.140660048
2016-04-10T22:44:00.010000,EURUSD,1.140589952,1.140660048
2016-04-10T22:44:24.039000,EURUSD,1.140509963,1.140580058
2016-04-10T22:44:42.040000,EURUSD,1.140619993,1.14072001
2016-04-10T22:44:59.246000,EURUSD,1.140619993,1.140709996
2016-04-10T22:45:00.024000,EURUSD,1.140619993,1.140709996
2016-04-10T22:45:26.010000,EURUSD,1.14052999,1.14060998
2016-04-10T22:45:58.742000,EURUSD,1.140650034,1.140740037
2016-04-10T22:46:00.565000,EURUSD,1.140650034,1.140740037
2016-04-10T22:46:31.073000,EURUSD,1.140630007,1.140709996
2016-04-10T22:46:46.006000,EURUSD,1.140730023,1.140820026
2016-04-10T22:46:59.380000,EURUSD,1.14072001,1.140799999
2016-04-10T22:47:00.097000,EURUSD,1.14072001,1.140799999
2016-04-10T22:47:23.516000,EURUSD,1.14060998,1.140679955
2016-04-10T22:47:47.657000,EURUSD,1.140750051,1.140779972
2016-04-10T22:47:59.906000,EURUSD,1.140689969,1.140779972
2016-04-10T22:48:00.074000,EURUSD,1.140689969,1.140779972
2016-04-10T22:48:03.942000,EURUSD,1.140689969,1.140789986
2016-04-10T22:48:42.085000,EURUSD,1.140689969,1.140759945
2016-04-10T22:48:57.474000,EURUSD,1.140689969,1.140769958
2016-04-10T22:49:05.341000,EURUSD,1.140689969,1.140769958
2016-04-10T22:49:22.006000,EURUSD,1.140689969,1.140779972
2016-04-10T22:49:53.624000,EURUSD,1.140439987,1.140499949
2016-04-10T22:49:59.802000,EURUSD,1.140450001,1.140519977
2016-04-10T22:50:00.060000,EURUSD,1.140450001,1.140519977
2016-04-10T22:50:26.116000,EURUSD,1.140490055,1.140570045
2016-04-10T22:50:59.550000,EURUSD,1.140429974,1.140499949
2016-04-10T22:51:00.018000,EURUSD,1.140429974,1.140499949
2016-04-10T22:51:29.657000,EURUSD,1.140480042,1.140499949
2016-04-10T22:51:54.011000,EURUSD,1.140329957,1.140380025
2016-04-10T22:51:59.666000,EURUSD,1.140359998,1.140429974
2016-04-10T22:52:00.068000,EURUSD,1.140359998,1.140429974
2016-04-10T22:52:02.106000,EURUSD,1.14041996,1.140490055
2016-04-10T22:52:31.805000,EURUSD,1.140329957,1.140380025
2016-04-10T22:52:59.077000,EURUSD,1.140370011,1.140429974
2016-04-10T22:53:04.360000,EURUSD,1.140370011,1.140429974
2016-04-10T22:53:05.867000,EURUSD,1.14041996,1.140490055
2016-04-10T22:53:12.757000,EURUSD,1.140329957,1.140400052
2016-04-10T22:53:59.177000,EURUSD,1.140339971,1.14041996
