time,sym,bid,ask
2016-04-10T22:21:54.841000,GBPUSD,1.412369967,1.412690043
2016-04-10T22:21:56.473000,GBPUSD,1.41237998,1.412690043
2016-04-10T22:22:03.615000,GBPUSD,1.41237998,1.412690043
2016-04-10T22:22:20.290000,GBPUSD,1.412340045,1.412670016
2016-04-10T22:22:57.042000,GBPUSD,1.41237998,1.412719965
2016-04-10T22:23:08.341000,GBPUSD,1.41237998,1.412719965
2016-04-10T22:23:11.675000,GBPUSD,1.41237998,1.412719965
2016-04-10T22:23:59.970000,GBPUSD,1.412479997,1.412799954
2016-04-10T22:24:00.152000,GBPUSD,1.412479997,1.412799954
2016-04-10T22:24:46.540000,GBPUSD,1.412479997,1.412799954
2016-04-10T22:24:56.915000,GBPUSD,1.412469983,1.412799954
2016-04-10T22:25:00.893000,GBPUSD,1.412479997,1.412799954
2016-04-10T22:25:30.282000,GBPUSD,1.41260004,1.412799954
2016-04-10T22:25:58.589000,GBPUSD,1.412479997,1.412760019
2016-04-10T22:26:40.301000,GBPUSD,1.412469983,1.412760019
2016-04-10T22:26:57.542000,GBPUSD,1.412469983,1.412750006
2016-04-10T22:26:58.228000,GBPUSD,1.412479997,1.412760019
2016-04-10T22:27:21.856000,GBPUSD,1.412479997,1.412760019
2016-04-10T22:27:21.857000,GBPUSD,1.412479997,1.412760019
2016-04-10T22:27:58.589000,GBPUSD,1.412520051,1.412760019
2016-04-10T22:28:08.594000,GBPUSD,1.412529945,1.412760019
2016-04-10T22:28:21.042000,GBPUSD,1.412520051,1.412760019
2016-04-10T22:28:26.458000,GBPUSD,1.412709951,1.41297996
2016-04-10T22:28:58.589000,GBPUSD,1.412639976,1.412899971
2016-04-10T22:29:04.551000,GBPUSD,1.412639976,1.412899971
2016-04-10T22:29:18.202000,GBPUSD,1.412719965,1.412989974
2016-04-10T22:29:24.276000,GBPUSD,1.412559986,1.412770033
2016-04-10T22:29:59.589000,GBPUSD,1.412559986,1.412809968
2016-04-10T22:30:01.829000,GBPUSD,1.412559986,1.412809968
2016-04-10T22:30:40.021000,GBPUSD,1.412559986,1.412809968
2016-04-10T22:30:53.244000,GBPUSD,1.412539959,1.412750006
2016-04-10T22:30:59.729000,GBPUSD,1.412549973,1.412770033
2016-04-10T22:31:03.520000,GBPUSD,1.412549973,1.412770033
2016-04-10T22:31:21.291000,GBPUSD,1.412559986,1.412770033
2016-04-10T22:31:40.899000,GBPUSD,1.412439942,1.412660003
2016-04-10T22:31:58.588000,GBPUSD,1.412469983,1.412700057
2016-04-10T22:32:00.242000,GBPUSD,1.412469983,1.412700057
2016-04-10T22:32:42.847000,GBPUSD,1.412770033,1.413010001
2016-04-10T22:32:59.999000,GBPUSD,1.41237998,1.412619948
2016-04-10T22:33:00.001000,GBPUSD,1.41237998,1.412629962
2016-04-10T22:33:03.827000,GBPUSD,1.412389994,1.412619948
2016-04-10T22:33:04.013000,GBPUSD,1.41257,1.412760019
2016-04-10T22:33:59.999000,GBPUSD,1.412539959,1.412760019
2016-04-10T22:34:00.001000,GBPUSD,1.412539959,1.412760019
2016-04-10T22:34:29.505000,GBPUSD,1.412510037,1.412719965
2016-04-10T22:34:58.205000,GBPUSD,1.412709951,1.412909985
2016-04-10T22:34:59.301000,GBPUSD,1.412719965,1.412889957
2016-04-10T22:35:01.144000,GBPUSD,1.412719965,1.412889957
2016-04-10T22:35:45.205000,GBPUSD,1.412700057,1.412860036
2016-04-10T22:35:49.822000,GBPUSD,1.412770033,1.412909985
2016-04-10T22:35:58.618000,GBPUSD,1.412760019,1.412899971
2016-04-10T22:36:00.620000,GBPUSD,1.412760019,1.412899971
2016-04-10T22:36:57.666000,GBPUSD,1.412809968,1.412969947
2016-04-10T22:36:58.002000,GBPUSD,1.412670016,1.412870049
2016-04-10T22:36:59.656000,GBPUSD,1.412700057,1.412870049
2016-04-10T22:37:00.784000,GBPUSD,1.412700057,1.412870049
2016-04-10T22:37:17.800000,GBPUSD,1.412649989,1.412860036
2016-04-10T22:37:51.056000,GBPUSD,1.412819982,1.412969947
2016-04-10T22:37:59.017000,GBPUSD,1.412799954,1.412969947
2016-04-10T22:38:01.720000,GBPUSD,1.412789941,1.412969947
2016-04-10T22:38:13.810000,GBPUSD,1.41268003,1.412889957
2016-04-10T22:38:55.514000,GBPUSD,1.412809968,1.412960052
2016-04-10T22:38:59.612000,GBPUSD,1.412750006,1.412930012
2016-04-10T22:39:03.176000,GBPUSD,1.412750006,1.412930012
2016-04-10T22:39:25.102000,GBPUSD,1.412739992,1.412919998
2016-04-10T22:39:57.915000,GBPUSD,1.412829995,1.413010001
2016-04-10T22:39:59.819000,GBPUSD,1.412809968,1.412989974
2016-04-10T22:40:00.771000,GBPUSD,1.412809968,1.412989974
2016-04-10T22:40:01.472000,GBPUSD,1.412809968,1.412989974
2016-04-10T22:40:59.863000,GBPUSD,1.412770033,1.412930012
2016-04-10T22:41:01.112000,GBPUSD,1.412770033,1.412950039
2016-04-10T22:41:37.828000,GBPUSD,1.412770033,1.412940025
2016-04-10T22:41:38.047000,GBPUSD,1.412819982,1.413010001
2016-04-10T22:41:59.817000,GBPUSD,1.412789941,1.412940025
2016-04-10T22:42:00.057000,GBPUSD,1.412789941,1.412940025
2016-04-10T22:42:13.597000,GBPUSD,1.412850022,1.413010001
2016-04-10T22:42:40.313000,GBPUSD,1.412479997,1.412629962
2016-04-10T22:42:59.983000,GBPUSD,1.412660003,1.412840009
2016-04-10T22:43:00.000000,GBPUSD,1.412660003,1.412840009
2016-04-10T22:43:48.932000,GBPUSD,1.412660003,1.412850022
2016-04-10T22:43:56.114000,GBPUSD,1.412629962,1.412850022
2016-04-10T22:44:01.521000,GBPUSD,1.412629962,1.412850022
2016-04-10T22:44:42.069000,GBPUSD,1.412629962,1.412850022
2016-04-10T22:44:59.643000,GBPUSD,1.412760019,1.412950039
2016-04-10T22:45:02.396000,GBPUSD,1.412750006,1.412960052
2016-04-10T22:45:10.901000,GBPUSD,1.412760019,1.412960052
2016-04-10T22:45:58.029000,GBPUSD,1.412729979,1.412919998
2016-04-10T22:46:04.740000,GBPUSD,1.412729979,1.412919998
2016-04-10T22:46:31.279000,GBPUSD,1.412729979,1.412919998
2016-04-10T22:46:59.302000,GBPUSD,1.412889957,1.413020015
2016-04-10T22:47:02.555000,GBPUSD,1.412889957,1.413020015
2016-04-10T22:47:21.413000,GBPUSD,1.412889957,1.413020015
2016-04-10T22:47:59.791000,GBPUSD,1.412840009,1.413010001
2016-04-10T22:48:03.302000,GBPUSD,1.412840009,1.413010001
2016-04-10T22:48:44.593000,GBPUSD,1.412840009,1.413010001
2016-04-10T22:48:58.442000,GBPUSD,1.412819982,1.412999988
2016-04-10T22:49:05.427000,GBPUSD,1.412819982,1.412999988
2016-04-10T22:49:44.106000,GBPUSD,1.412819982,1.412999988
2016-04-10T22:49:56.630000,GBPUSD,1.412729979,1.412899971
2016-04-10T22:50:00.085000,GBPUSD,1.412729979,1.412899971
2016-04-10T22:50:25.629000,GBPUSD,1.412719965,1.412860036
2016-04-10T22:50:25.958000,GBPUSD,1.412760019,1.412940025
2016-04-10T22:50:59.158000,GBPUSD,1.412739992,1.412889957
2016-04-10T22:51:00.021000,GBPUSD,1.412739992,1.412889957
2016-04-10T22:51:01.683000,GBPUSD,1.412760019,1.412930012
2016-04-10T22:51:59.665000,GBPUSD,1.412529945,1.412700057
2016-04-10T22:52:00.068000,GBPUSD,1.412529945,1.412700057
2016-04-10T22:52:01.683000,GBPUSD,1.412529945,1.412700057
2016-04-10T22:52:37.281000,GBPUSD,1.412639976,1.412700057
2016-04-10T22:52:59.076000,GBPUSD,1.412590027,1.412700057
2016-04-10T22:53:00.275000,GBPUSD,1.412590027,1.412700057
2016-04-10T22:53:57.822000,GBPUSD,1.412590027,1.412700057
2016-04-10T22:54:00.242000,GBPUSD,1.412590027,1.412700057
2016-04-10T22:54:40.860000,GBPUSD,1.412590027,1.412700057
2016-04-10T22:54:59.893000,GBPUSD,1.412690043,1.412700057
2016-04-10T22:54:59.926000,GBPUSD,1.41268003,1.412700057
2016-04-10T22:55:00.898000,GBPUSD,1.41268003,1.412700057
2016-04-10T22:55:42.139000,GBPUSD,1.412690043,1.412700057
2016-04-10T22:55:58.144000,GBPUSD,1.412610054,1.412700057
2016-04-10T22:56:01.650000,GBPUSD,1.41260004,1.412700057
2016-04-10T22:56:44.751000,GBPUSD,1.412629962,1.412700057
2016-04-10T22:56:57.106000,GBPUSD,1.412539959,1.412700057
2016-04-10T22:56:59.043000,GBPUSD,1.41260004,1.412700057
2016-04-10T22:57:00.000000,GBPUSD,1.412529945,1.412700057
2016-04-10T22:57:36.112000,GBPUSD,1.412529945,1.412700057
2016-04-10T22:57:58.588000,GBPUSD,1.41260004,1.412700057
2016-04-10T22:58:01.652000,GBPUSD,1.41260004,1.412700057
